listing_id,id,date,reviewer_id,reviewer_name,comments
15249785,489181743,16/07/2019,41162404,Avril,"Peppy was a wonderful host, so warm and welcoming, the room was clean and the bed comfortable. I had good conversation with Peppy. I would definitely stay again."
26469401,341234265,26/10/2018,215703650,Antosh,"Friendly house hold, and happy to help. Clean and simple ."
29311593,499946863,01/08/2019,49331504,Aleix,Great location!
6519512,577262605,15/12/2019,229783643,Krishna,A cozy place to be in. Location is decent and the best part is that it is just few stones throw away from Clapton Overground. I am not too sure on the pricing but I felt it was okay for the pricing. Few default things would have made it justifying.
33463866,492538546,21/07/2019,32333446,Cristina,"Great host, great house and great location! Everything went fine :)"
12330544,248310789,31/03/2018,56183156,Clare,"Small flat in a great location, was within walking distance of everything we needed. The small flat is made to feel smaller by the rather large furniture. There is a hairdryer which was quite handy. Peter is really easy to get in touch with. Someone knocked on our door at an... inconvenient time, to ask us about towels, so don't be surprised!"
7741711,127564967,19/01/2017,39560899,Zilin,房子坐落在安静的富勒姆区 步行可以到达一些公交车站 Luke 是一个非常负责任的房东 帮我们解决了一些入住时遇到的问题 房间也非常漂亮 就像图片上展现的那样
5168987,269496195,27/05/2018,5587519,Koen,"I recommend this place, it's clean, in a nice neighborhood. It's not an apartment where people live, but it's rented out full time. "
38452863,547451675,15/10/2019,216418196,Hannah,Space was exactly as expected. Our only issue was that toilet paper was scarce and getting more took a little while. The room is tiny but it served our need for just a place to sleep quite well.
19117784,455900106,20/05/2019,65022628,Rachelle,"Spacious flat in an ideal location for the city explorer. Check in was easy, and the flat accommodations met all of my needs, including a washing machine to do a load of laundry! The bed was very comfortable and the place was adequately clean upon my arrival. The only negatives I have were some mail in the front entryway upon arrival, a little sweeping that could have been done in the bedroom, and the slow draining bathtub and sink. Otherwise this place was clean, lovely, and well managed with responsive and accessible help by phone whenever you may need it.

I definitely recommend this location for single or double travelers looking for a comfortable home base as you go off to enjoy all that London has to offer. This location is walking distance from many bus stops (5 minutes) and a 10-15 minute walk to one of two tube stations. The surrounding area is also excellent for restaurants and pubs!"
15037827,671490613,05/10/2020,243500653,Sunaina,Isabel is a great host and super friendly.
2611189,48671282,28/09/2015,14822774,Alexander,"Perfect as always! I will miss you guys since my studies are almost over. But being your guest made life in London a lot easier and most convenient for me! The perfect AirBnB experience, just like the founders intended it to be!"
87514,1827225,29/07/2012,2435823,David,"We have just returned from a 4 night stay in Andrea's apartment.  The apartment is exactly as described.  Conveniently located close to Kings Cross Stattion, it provided a great base ofr seeing the sights of London.

Andrea was very helpful and the unit was clean, comfortab;e and relaxing to return to after a busy day.

We would have no hesitation is staying again."
13173272,83803035,04/07/2016,34023510,Chun,"Perfect accommodation with well prepared items while the bedroom, living room and bathroom are all very comfortable. Btw Amalia was so sweet as she put lots of memos around the house, as reminders to give a helping hand on me:) Anyways, Great experience!!!"
5422049,275089735,10/06/2018,125850223,Gael,The host canceled this reservation 5 days before arrival. This is an automated posting.
391273,9014279,02/12/2013,170566,Michelle,"I stayed for two months with Serge in late 2013 - I found Serge to be a gracious host - knowledgeable about the neighborhood and generous with his time. I needed peace and quiet to work from time to time, and Serge was always warm and friendly while respecting my privacy and personal space. 

The apartment is small yet cosy and quite warm - with a beautiful garden out back. The area is safe and well-connected to most places in London, and I would recommend the experience - thanks Serge!"
5089909,213279736,20/11/2017,84092856,Lynda,"The apartment is a perfect base 
For exploring London 
Cosy apartment very comfortable and warm 
Highly recommended
Lynda & Lee"
16623240,135129312,03/03/2017,114552592,Guoda,"Super clean, cozy and kind stay. Both of the hosts are incredibly friendly and supportive, the place is in a really good spot of London, easy to reach and to navigate around. Thank you, guys, for an amazing stay."
16629986,549256421,18/10/2019,65093845,Essa,In city central. Very modern and stylish place.  I would definitely stay again.
23011978,293466022,20/07/2018,31517263,Kathi,It was a great place to stay with our 2 teenagers.  We all had our own space to relax.  It was perfect for our family of 4.
21542158,559561615,04/11/2019,150798382,Mo,"Very close to amenities, lovely environment, great host"
10459165,69582648,11/04/2016,16468471,Mark,Lovely flat in a good location. 
20132396,359204551,16/12/2018,5144099,Emma,"Beautiful apartment with great amenities, my partner and I found it a clean, warm and cosy haven on a cold and wet December night. Ideal location for visits to Brixton. Marcus was a fantastic host and very helpful. Would return again."
35272426,544508313,10/10/2019,119478481,Lor,A good base for exploring London
21712876,332058527,04/10/2018,30657441,Renaud,Perfect to sleep very close of very center of London!
19654630,207939020,30/10/2017,24139727,Johannes,"We (5 guys) booked the apartment for our trip to one of the NFL London games and stayed there for 5 days/4 nights. Unfortunately (or not) we didn't get our booked apartment (this one) as there were any issues with the apartments and got instead an apartment in at Cleveland Square (same area). The apartment was absolutely clean and well furnished. Only the extra bed for the fifth person was very uncomfortable (the originally booked apartment had a sleeping couch for the fifth person). All other furniture was comfortable and nice. The biggest issue for us was, that there were only 3 blankets in the apartments. For couples this would be definitely fine but sharing a blanket with your friends isn't common. But we arranged ourselves and apart from the problems with the blanket and the extra bed we had nothing else we could complain about. We enjoyed to stay here (Cleveland Square) and would recommend this apartment to others."
406235,33083778,25/05/2015,13023513,Giulia,"Second time at Teresa's house!she was really kind in arranging check-in out and giving good suggestions for my stay.immaculate house in a lovely and trendy neighborhood,cute and sweet cat he,is always lovely and friendly!it's amazing staying here and you feel safe at night.would definitely come back!yes again!"
